S1_X_g,S1_Y_g,S1_Z_g,S2_X_g,S2_Y_g,S2_Z_g
0.1,1.032,0.036,-0.06,1.092,-0.144
0.016,1.032,0.108,-0.108,1.088,-0.112
0.052,1.032,0.064,-0.072,1.088,-0.044
0.116,1.032,0.028,-0.076,1.084,-0.084
0.084,1.032,0.048,-0.064,1.08,-0.044
0.02,1.04,0.088,-0.068,1.088,-0.052
0.104,1.036,0.028,-0.068,1.096,-0.116
0.04,1.036,0.08,-0.076,1.092,-0.14
0.028,1.032,0.088,-0.092,1.096,-0.084
0.108,1.032,0.032,-0.108,1.088,-0.044
0.112,1.032,0.032,-0.12,1.084,-0.036
0.024,1.032,0.092,-0.116,1.088,-0.072
0.036,1.036,0.076,-0.1,1.084,-0.112
0.112,1.04,0.02,-0.08,1.084,-0.096
0.088,1.032,0.048,-0.06,1.084,-0.068
0.028,1.032,0.092,-0.056,1.084,-0.068
0.06,1.036,0.06,-0.072,1.092,-0.096
0.116,1.032,0.02,-0.084,1.092,-0.104
0.068,1.036,0.06,-0.1,1.088,-0.084
0.016,1.028,0.1,-0.116,1.088,-0.06
0.104,1.032,0.036,-0.116,1.08,-0.048
0.02,1.036,0.084,-0.104,1.08,-0.056
0.04,1.032,0.068,-0.092,1.084,-0.104
0.12,1.032,0.02,-0.068,1.084,-0.104
0.092,1.032,0.044,-0.056,1.084,-0.08
0.016,1.028,0.1,-0.06,1.084,-0.068
0.052,1.032,0.064,-0.08,1.088,-0.084
0.112,1.036,0.012,-0.088,1.1,-0.096
0.072,1.032,0.056,-0.104,1.088,-0.092
0.024,1.028,0.096,-0.108,1.088,-0.068
0.076,1.032,0.048,-0.112,1.08,-0.052
0.116,1.032,0.024,-0.104,1.084,-0.056
0.056,1.032,0.076,-0.088,1.084,-0.088
0.016,1.032,0.088,-0.068,1.088,-0.096
0.084,1.032,0.044,-0.052,1.08,-0.092
0.02,1.032,0.088,-0.108,1.08,-0.076
0.056,1.036,0.064,-0.076,1.092,-0.084
0.12,1.032,0.016,-0.068,1.084,-0.08
0.072,1.032,0.06,-0.056,1.084,-0.068
0.028,1.024,0.104,-0.08,1.088,-0.124
0.084,1.04,0.032,-0.092,1.096,-0.14
0.06,1.032,0.048,-0.084,1.084,-0.016
0.092,1.036,0.024,-0.068,1.084,0.032
0.06,1.032,0.068,-0.072,1.096,-0.132
0.024,1.028,0.092,-0.092,1.108,-0.24
0.096,1.032,0.032,-0.112,1.092,-0.116
0.108,1.036,0.02,-0.12,1.068,0.06
0.02,1.032,0.1,-0.116,1.072,0.032
0.04,1.028,0.08,-0.092,1.084,-0.128
0.044,1.028,0.08,-0.064,1.1,-0.196
0.012,1.032,0.088,-0.044,1.084,-0.116
0.108,1.036,0.016,-0.064,1.08,-0.032
0.1,1.032,0.044,-0.088,1.084,-0.02
0.04,1.024,0.08,-0.092,1.092,-0.084
0.036,1.032,0.076,-0.1,1.096,-0.14
0.1,1.032,0.036,-0.112,1.088,-0.112
0.096,1.036,0.028,-0.108,1.076,-0.036
0.028,1.032,0.084,-0.1,1.072,-0.016
0.036,1.036,0.072,-0.092,1.084,-0.072
0.112,1.04,0.012,-0.068,1.088,-0.128
0.08,1.032,0.044,-0.052,1.096,-0.132
0.012,1.028,0.1,-0.06,1.088,-0.076
0.072,1.036,0.056,-0.072,1.084,-0.052
0.028,1.028,0.092,-0.092,1.088,-0.064
0.036,1.032,0.068,-0.108,1.092,-0.104
0.1,1.04,0.016,-0.12,1.092,-0.096
0.092,1.036,0.036,-0.112,1.08,-0.068
0.028,1.032,0.104,-0.096,1.076,-0.04
0.052,1.028,0.072,-0.08,1.08,-0.076
0.112,1.032,0.016,-0.116,1.088,-0.044
0.076,1.04,0.048,-0.112,1.084,-0.052
0.016,1.032,0.096,-0.104,1.084,-0.088
0.076,1.032,0.056,-0.092,1.084,-0.108
0.116,1.036,0.016,-0.076,1.084,-0.088
0.056,1.032,0.06,-0.056,1.08,-0.064
0.02,1.028,0.092,-0.052,1.084,-0.076
0.1,1.028,0.048,-0.072,1.092,-0.096
0.032,1.028,0.096,-0.088,1.092,-0.104
0.048,1.032,0.06,-0.108,1.088,-0.092
0.108,1.036,0.008,-0.12,1.084,-0.064
0.076,1.036,0.052,-0.108,1.08,-0.048
0.02,1.028,0.1,-0.1,1.08,-0.068
0.072,1.032,0.056,-0.084,1.084,-0.1
0.108,1.04,0.02,-0.068,1.08,-0.096
0.068,1.028,0.06,-0.052,1.088,-0.092
0.024,1.028,0.096,-0.064,1.088,-0.08
0.088,1.04,0.044,-0.072,1.096,-0.08
0.104,1.04,0.016,-0.096,1.096,-0.084
0.048,1.032,0.084,-0.112,1.092,-0.092
0.052,1.032,0.072,-0.104,1.08,-0.068
0.096,1.036,0.032,-0.084,1.072,-0.004
0.076,1.024,0.072,-0.064,1.088,-0.056
0.104,1.04,0.02,-0.064,1.1,-0.184
0.024,1.032,0.084,-0.088,1.1,-0.188
0.036,1.032,0.076,-0.112,1.088,-0.056
0.124,1.028,0.016,-0.12,1.072,0.044
0.076,1.036,0.056,-0.108,1.076,-0.02
0.008,1.032,0.1,-0.096,1.088,-0.144
