S1_X_g,S1_Y_g,S1_Z_g,S2_X_g,S2_Y_g,S2_Z_g
-0.052,-0.972,-1.504,0.116,-0.080,-1.032
-0.096,-1.068,-1.484,0.004,-0.184,-1.036
-0.060,-0.920,-1.512,0.036,-0.264,-1.020
-0.060,-0.948,-1.524,0.052,-0.148,-1.028
-0.040,-0.708,-1.572,0.072,-0.096,-1.044
-0.064,-0.828,-1.540,0.096,-0.216,-1.012
-0.064,-0.912,-1.532,0.040,-0.016,-1.056
-0.092,-0.980,-1.516,0.064,-0.040,-1.048
-0.092,-1.048,-1.500,-0.016,-0.324,-1.016
-0.060,-1.028,-1.504,0.088,0.004,-1.056
-0.052,-0.844,-1.528,0.088,-0.140,-1.028
-0.036,-0.936,-1.516,0.056,-0.272,-1.016
-0.004,-0.624,-1.580,0.012,-0.208,-1.028
-0.048,-0.908,-1.516,0.136,-0.096,-1.032
-0.032,-0.760,-1.556,0.052,-0.272,-1.012
-0.028,-0.748,-1.568,0.084,-0.052,-1.052
-0.052,-0.788,-1.552,0.012,-0.236,-1.024
-0.084,-1.012,-1.520,-0.024,-0.320,-1.020
-0.036,-0.832,-1.564,0.088,-0.176,-1.024
-0.084,-1.100,-1.492,0.052,-0.068,-1.044
-0.064,-1.076,-1.504,0.080,-0.092,-1.044
-0.064,-1.044,-1.500,0.040,-0.188,-1.028
-0.100,-1.144,-1.480,0.072,-0.224,-1.024
-0.100,-1.036,-1.492,0.132,-0.172,-1.028
-0.080,-1.096,-1.504,0.128,-0.152,-1.016
-0.100,-1.084,-1.476,0.068,-0.140,-1.036
-0.080,-0.828,-1.540,0.032,-0.196,-1.032
-0.060,-0.940,-1.516,0.060,-0.144,-1.036
-0.036,-0.740,-1.568,0.068,-0.148,-1.028
-0.088,-0.976,-1.500,0.000,-0.104,-1.048
-0.032,-0.744,-1.552,0.016,-0.152,-1.040
-0.100,-1.028,-1.496,0.056,-0.208,-1.032
-0.064,-0.768,-1.544,0.044,-0.132,-1.032
-0.060,-0.856,-1.536,0.052,-0.232,-1.024
