S1_X_g,S1_Y_g,S1_Z_g,S2_X_g,S2_Y_g,S2_Z_g
-0.040,-0.728,-1.556,0.040,-0.176,-1.036
-0.076,-0.804,-1.532,0.096,-0.216,-1.024
-0.048,-0.824,-1.532,0.116,-0.260,-1.000
-0.032,-0.872,-1.508,0.096,-0.020,-1.040
-0.064,-0.868,-1.516,-0.020,-0.236,-1.028
-0.052,-0.844,-1.536,0.024,-0.260,-1.016
-0.052,-0.764,-1.536,0.072,-0.220,-1.020
-0.044,-0.824,-1.524,0.076,-0.264,-1.016
-0.064,-0.824,-1.532,0.128,-0.088,-1.040
-0.072,-0.880,-1.516,0.016,-0.124,-1.040
-0.084,-0.888,-1.524,0.044,-0.200,-1.024
-0.072,-0.812,-1.536,0.032,-0.260,-1.020
-0.060,-0.840,-1.524,0.088,-0.108,-1.036
-0.068,-0.788,-1.536,0.048,-0.096,-1.048
-0.040,-0.760,-1.540,0.076,-0.212,-1.020
-0.044,-0.712,-1.552,0.052,-0.208,-1.024
-0.052,-0.760,-1.532,0.100,-0.152,-1.028
-0.052,-0.804,-1.532,0.052,-0.248,-1.016
-0.044,-0.756,-1.544,0.048,-0.196,-1.028
-0.048,-0.876,-1.512,0.048,-0.072,-1.044
-0.080,-0.924,-1.508,0.036,-0.108,-1.036
-0.072,-0.900,-1.500,0.024,-0.264,-1.024
-0.092,-0.976,-1.516,0.128,-0.136,-1.024
-0.068,-0.828,-1.524,0.080,-0.076,-1.044
-0.068,-0.900,-1.508,0.068,-0.168,-1.036
-0.060,-0.784,-1.528,0.032,-0.180,-1.028
-0.84,-0.828,-1.532,0.000,-0.132,-1.044
-0.092,-0.912,-1.516,0.052,-0.264,-1.016
-0.068,-0.872,-1.524,0.040,-0.228,-1.028
-0.072,-0.848,-1.524,0.100,-0.080,-1.036
-0.052,-0.800,-1.528,0.048,-0.164,-1.032
-0.064,-0.824,-1.536,0.092,-0.196,-1.024
-0.060,-.72,-1.548,0.028,-0.152,-1.028
-0.040,-0.720,-1.556,0.032,-0.164,-1.032
-0.060,-0.828,-1.540,0.024,-0.204,-1.032
-0.052,-0.836,-1.528,0.092,-0.056,-1.040
-0.064,-0.900,-1.512,0.084,-0.116,-1.036
-0.060,-0.888,-1.524,0.016,-0.160,-1.036
-0.076,-0.916,-1.520,0.020,-0.164,-1.040
-0.032,-0.828,-1.536,0.024,-0.236,-1.024
-0.060,-0.904,-1.520,0.136,-0.180,-1.024
-0.048,-0.912,-1.516,0.056,-0.108,-1.044
-0.072,-0.948,-1.496,0.056,-0.136,-1.036
-0.056,-0.960,-1.496,0.068,-0.164,-1.028
