S1_X_g,S1_Y_g,S1_Z_g,S2_X_g,S2_Y_g,S2_Z_g
0.048,-0.128,-1.024,0.024,0.024,-1.252
0.096,-0.092,-1.020,0.040,0.120,-1.240
0.072,-0.208,-1.016,0.048,0.092,-1.244
0.176,-0.096,-1.016,0.068,0.096,-1.240
0.104,-0.064,-1.020,-0.004,-0.036,-1.256
0.120,-0.052,-1.028,0.032,0.028,-1.248
0.036,-0.188,-1.016,0.044,0.080,-1.248
0.052,-0.192,-1.020,0.032,0.036,-1.248
0.100,-0.224,-1.008,0.076,0.184,-1.232
0.168,-0.060,-1.016,0.076,0.156,-1.232
0.184,-0.060,-1.020,0.000,-0.088,-1.256
0.092,-0.136,-1.016,0.032,0.284,-1.240
0.096,-0.080,-1.020,0.048,0.300,-1.232
0.116,-0.192,-1.008,0.028,-0.156,-1.252
0.112,-0.156,-1.016,0.088,0.340,-1.232
0.144,-0.156,-1.012,0.084,0.304,-1.228
0.036,-0.152,-1.012,-0.012,-0.164,-1.260
0.080,-0.192,-1.024,0.044,0.264,-1.244
0.060,-0.064,-1.028,0.056,0.248,-1.232
0.104,-0.176,-1.012,0.036,-0.076,-1.248
0.068,-0.224,-1.016,0.024,0.060,-1.244
0.128,-0.164,-1.012,0.008,0.008,-1.252
0.096,-0.172,-1.012,0.068,0.168,-1.216
0.148,-0.008,-1.028,0.024,-0.056,-1.244
0.080,-0.176,-1.020,0.028,-0.092,-1.252
0.076,-0.036,-1.032,0.072,0.220,-1.232
0.020,-0.216,-1.020,0.048,-0.052,-1.240
0.000,-0.220,-1.016,0.044,-0.008,-1.248
0.028,-0.268,-1.020,-0.008,0.056,-1.256
0.148,0.092,-1.040,0.040,-0.008,-1.256
0.136,-0.076,-1.036,0.052,0.040,-1.244
0.112,-0.040,-1.028,0.052,0.068,-1.244
0.120,0.004,-1.036,0.060,0.084,-1.248
0.012,-0.136,-1.028,0.036,0.060,-1.220
0.064,-0.088,-1.032,0.048,-0.028,-1.248
0.024,-0.348,-0.996,0.032,0.252,-1.244
0.112,-0.080,-1.024,0.040,0.300,-1.236
0.064,-0.112,-1.020,0.020,-0.152,-1.256
0.040,-0.032,-1.044,0.060,0.232,-1.228
0.024,-0.088,-1.028,0.080,0.168,-1.228
