S1_X_g,S1_Y_g,S1_Z_g,S2_X_g,S2_Y_g,S2_Z_g
0.088,-0.252,-1.012,0.032,-0.056,-1.256
0.136,-0.068,-1.020,0.024,-0.008,-1.256
0.036,-0.164,-1.016,0.040,0.016,-1.252
0.064,-0.184,-1.020,0.020,-0.080,-1.252
0.032,-0.224,-0.992,0.072,0.032,-1.248
0.056,-0.212,-1.012,0.040,0.004,-1.252
0.136,-0.064,-1.024,0.032,-0.052,-1.252
0.120,-0.140,-1.008,0.084,0.028,-1.248
0.160,-0.104,-1.024,0.080,0.008,-1.240
0.068,-0.132,-1.008,0.012,-0.060,-1.256
0.104,-0.144,-1.016,0.032,-0.040,-1.252
0.072,-0.236,-1.008,0.040,-0.020,-1.248
0.076,-0.060,-1.020,0.036,0.004,-1.252
0.032,-0.072,-1.032,0.012,-0.068,-1.256
0.060,-0.180,-1.024,0.032,-0.040,-1.248
0.008,-0.216,-1.016,0.040,0.000,-1.244
0.092,0.012,-1.044,0.052,-0.036,-1.244
0.096,-0.084,-1.032,0.032,-0.048,-1.248
0.096,-0.100,-1.024,0.052,-0.016,-1.252
0.004,-0.196,-1.020,0.048,-0.044,-1.264
0.028,-0.184,-1.016,0.076,0.020,-1.252
0.040,-0.152,-1.028,0.000,-0.116,-1.252
0.132,-0.036,-1.032,0.052,0.000,-1.248
0.096,-0.044,-1.028,0.032,-0.016,-1.252
0.084,-0.112,-1.024,0.040,-0.012,-1.252
0.088,-0.112,-1.024,0.020,-0.060,-1.248
-0.012,-0.204,-1.016,0.084,-0.028,-1.248
0.100,-0.104,-1.028,0.000,-0.008,-1.260
0.072,-0.088,-1.036,0.024,-0.004,-1.252
0.116,-0.012,-1.028,0.040,-0.036,-1.252
0.100,-0.052,-1.032,0.040,-0.004,-1.252
0.112,-0.204,-1.008,0.072,0.032,-1.252
0.144,-0.084,-1.024,0.032,-0.012,-1.256
0.172,-0.036,-1.020,0.024,-0.024,-1.248
0.064,-0.256,-1.008,-0.004,-0.072,-1.248
0.084,-0.216,-1.016,0.036,-0.036,-1.252
0.080,-0.176,-1.012,0.052,-0.024,-1.252
