S1_X_g,S1_Y_g,S1_Z_g,S2_X_g,S2_Y_g,S2_Z_g
-0.108,-0.996,-1.492,0.116,-0.296,-1.000
-0.108,-0.988,-1.492,0.092,-0.076,-1.032
-0.080,-0.964,-1.508,0.116,-0.036,-1.048
-0.096,-0.980,-1.492,0.040,-0.252,-1.012
-0.072,-1.012,-1.480,0.040,-0.168,-1.036
-0.052,-0.832,-1.524,0.076,-0.264,-1.012
-0.076,-0.884,-1.524,0.104,-0.072,-1.028
-0.104,-0.928,-1.512,0.152,-0.008,-1.044
-0.064,-0.904,-1.520,0.012,-0.148,-1.036
-0.084,-0.980,-1.496,0.000,-0.244,-1.028
-0.080,-.056,-1.480,0.056,-0.240,-1.024
-0.064,-0.832,-1.520,0.064,-0.184,-1.028
-0.092,-0.944,-1.504,0.036,-0.028,-1.064
-0.108,-0.936,-1.508,0.016,-0.092,-1.044
-0.080,-0.852,-1.508,0.012,-0.400,-1.004
-0.092,-0.972,-1.496,0.012,-0.236,-1.028
-0.044,-0.664,-1.556,0.076,-0.068,-1.044
-0.052,-0.808,-1.520,0.060,-0.072,-1.052
-0.044,-0.748,-1.532,0.028,0.008,-1.068
-0.100,-0.920,-1.500,0.020,-0.388,-1.004
-0.060,-0.816,-1.512,0.156,-0.048,-1.036
-0.084,-0.928,-1.492,0.112,-0.044,-1.040
-0.052,-0.660,-1.564,0.088,-0.160,-1.028
-0.056,-0.792,-1.524,0.104,-0.088,-1.040
-0.088,-0.792,-1.540,0.024,-0.128,-1.036
-0.016,-0.640,-1.564,-0.020,-0.268,-1.024
-0.076,-0.856,-1.524,-0.024,-0.264,-1.028
-0.032,-0.744,-1.544,0.084,0.000,-1.060
-0.068,-0.924,-1.488,0.068,-0.088,-1.040
-0.068,-0.876,-1.504,0.048,-0.240,-1.020
-0.068,-0.776,-1.524,0.032,-.064,-1.060
-0.024,-0.696,-1.548,0.012,-0.152,-1.040
-0.032,-0.776,-1.548,0.028,-0.300,-1.024
-0.056,-0.728,-1.536,0.132,-0.068,-1.036
-0.084,-0.992,-1.500,0.052,-0.112,-1.036
-0.076,-0.944,-1.496,0.056,-0.124,-1.028
-0.040,-0.860,-1.516,0.132,-0.060,-1.040
-0.024,-0.688,-1.548,0.012,-0.196,-1.032
-0.036,-0.764,-1.524,0.016,-0.308,-1.020
-0.024,-0.740,-1.540,0.024,-0.172,-1.044
-0.056,-0.752,-1.536,0.060,-0.068,-1.048
-0.064,-0.912,-1.500,0.084,-0.248,-1.004
-0.072,-0.944,-1.496,0.096,-0.016,-1.044
-0.040,-0.832,-1516,-0.024,-0.260,-1.032
-0.088,-0.940,-1.484,-0.028,-0.280,-1.024
-0.064,-0.756,-1.536,0.032,-0.116,-1.048
-0.044,-0.696,-1.544,0.076,-0.080,-1.048
-0.052,-0.804,-1.524,0.056,-0.184,-1.024
-0.012,-0.736,-1.540,0.044,-0.224,-1.032
-0.024,-0.716,-1.544,-0.008,-0.232,-1.040
-0.048,-0.764,-1.516,0.108,-0.228,-1.008
-0.032,-0.692,-1.544,0.124,-0.072,-1.036
-0.052,-0.684,-1.548,0.080,-0.112,-1.040
-0.064,-0.872,-1.516,0.056,-0.132,-1.040
-0.020,-0.708,-1.544,0.072,-0.284,-1.020
-0.040,-0.804,-1.536,0.128,-0.192,-1.024
-0.028,-0.684,-1.552,0.048,-0.044,-1.040
-0.028,-0.812,-1.532,0.092,-0.180,-1.020
-0.048,-0.976,-1.500,0.052,-0.232,-1.020
-0.064,-0.972,-1.504,0.052,-0.256,-1.020
-0.040,-0.888,-1.500,0.020,-0.124,-1.040
-0.112,-1.040,-1.488,0.008,-0.120,-1.048
-0.084,-0.956,-1.484,0.004,-0.168,-1.036
-0.080,-1.020,-1.484,0.060,-0.148,-1.036
-0.044,-0.784,-1.540,0.072,-0.220,-1.028
-0.064,-0.916,-.492,0.056,-0.19,1.028
-0.060,-0.844,-1.524,0.036,-0.084,-1.056
-0.088,-0.948,-1.0,0.080,-0.348,-0.992
-0.092,-0.976,-1.496,0.60,-0.316,-1.004
-0.072,-1.004,-1.484,0.140,-0.048,-1.036
-0032,-0.740,-1.536,0.072,-0.100,-1.036
-0.060,-0.920,-1.496,0.060,-0.088,-1.044
-0.048,-0.772,-1.528,0.084,-0352,-0.992
-0.092,-0.944,-1.500,0.060,-0.364,-1.000
-0.092,-0.916,-1.500,0.144,0.028,-1.048
-0.076,-1.008,-1.492,0.124,-0.044,-1.040
-0.040,-0.708,-1.552,0.076,-0.224,-1.020
-0.068,-0.908,-1.492,0.052,-0.260,-1.016
-0.088,-0.832,-1.532,0.000,-0.344,-1.012
-0.088,-0.940,-1.484,0.136,-0.120,-1.024
-0.100,-0.960,-1.508,0.092,0.016,-1.044
-0.104,-0.880,-1.508,0.108,-0.144,-1.024
-0.052,-0.840,-1.504,0.044,-0.328,-1.008
-0.056,-0.700,-1.536,0.052,-0.188,-1.032
-0.016,-0.676,-1.560,0.028,-0.072,-1.048
-0.020,-0.636,-1.560,0.012,-0.128,-1.044
-0.040,-0.716,-1.528,0.004,-0.184,-1.036
-0.020,-0.656,-1.556,0.080,-0.212,-1.024
-0.064,-0.720,-1.540,0.092,-0.236,-1.020
-0.068,-0.840,-1.516,0.06,0.168,-1.024
-0.072,-0.916,-1.512,0.056,0.024,-1.068
-0.060,-0.876,-1.508,0.056,-0.044,-1.044
-0.108,-0.940,-1.488,-0.028,-0.404,-1.008
-0.076,-0.776,-1.516,0.124,-0.036,-1.036
-0.040,-0.704,-1.540,0.060,-0.056,-1.052
-0.056,-0.760,-1.536,0.068,-0.132,-1.036
-0.060,-0.836,-1.532,.56,0.052,-1.064
-0.052,-0.868,-1.508,-0.028,-0.324,-1.024
-0.104,-0.940,-1.500,0.132,-0.172,-1.016
-0.080,-0.768,-1.524,0.072,-0.080,-1.044
-0.080,-0.876,-1.516,0.096,-0.124,-1.032
-0.052,-0.732,-1.548,0.044,-0.184,-1.028
-0.056,-0.932,-1.496,0.052,-0.048,-1.044
-0.108,-0.984,-1.504,-0.032,-0.304,-1.020
-0.092,-0.984,-1.476,-0.036,-0.324,-1.020
-0.088,-0.968,-1.488,0.072,0.000,-1.056
-0.044,-0.756,-1.536,0.068,-0.224,-1.020
-0.060,-0.836,-1.512,0.060,-0.236,-1.016
-0.036,-0.784,-1.528,0.072,-0.264,-1.016
-0.092,-0.968,-1.480,0.012,-0.260,-1.028
-0.044,-0.812,-1.516,0.140,-0.104,-1.024
-0.112,-0.944,-1.496,0.060,-0.084,-1.032
-0.072,-0.772,-1.540,0.084,-0.216,-1.020
-0.052,-0.748,-1.536,0.056,-0.176,-1.024
-0.088,-0.836,-1.528,0.012,-0.120,-1.040
-0.016,-0.644,-1.556,0.016,-0.160,-1.032
-0.056,-0816,-1.536,0.020,-0.212,-1.036
-0.028,-0.680,-1.540,0.028,-0.160,-1.044
-0.060,-0.940,-1.508,0.048,-0.092,-1.048
-0.068,-0.824,-1.528,0.048,-0.148,-1.036
-0.092,-0.928,-1.504,0.020,-0.056,-1.052
-0.108,-0.996,-1.476,0.056,-0.288,-1.012
-0.076,-0.920,-1.504,0.136,-0.132,-1.024
-0.116,-1.020,-1.480,0.120,-0.120,-1.024
-0.052,-0.996,-1.488,0.092,-0.244,-1.008
-0.060,-0.872,-1.496,0.064,-0.104,-1.040
-0.084,-0.952,-1.504,0.084,-0.272,-1.012
-0.100,-0.948,-1.496,0.112,-0.176,-1.016
-0.088,-0.972,-1.500,0.132,-0.096,-1.028
-0.104,-0.980,-1.484,0.040,-0.096,-1.040
-0.044,-0.972,-1.496,0.088,-0.180,-1.024
-0.048,-0.780,-1.524,0.060,-0.196,-1.028
-0.036,-0.880,-1.504,0.016,-0.164,-1.036
-0.020,-0.700,-1.544,0.024,-0.164,-1.028
-0.084,-0.928,-1.500,0.016,-0.180,-1.040
-0.040,-0.704,-1.532,0.120,-0.204,-1.020
-0.040,-0.772,-1.540,0.044,-0.116,-1.048
-0.056,-0.724,-1.548,0.052,-0.172,-1.024
-0.052,-0.824,-1.524,0.052,-0.004,-1.060
-0.044,-0.792,-1.520,-0.004,-0.216,-1.032
-0.088,-0.932,-1.496,0.104,-0.244,-1.008
-0.048,-0.712,-1.528,0.072,-0.196,-1.024
-0.036,-0.704,-1.544,0.104,-0.156,-1.024
-0.048,-0.704,-1.560,0.060,-0.132,-1.028
-0.092,-0.932,-1.508,0.080,-0.244,-1.020
